order_id,customer_id,order_placement_date,on_time,in_full,otif
fmr36221303,789221,2022-03-04,1,0,0
fmr36221601,789221,2022-03-04,0,1,0
fmr36301102,789301,2022-03-04,1,1,1
fmr36301202,789301,2022-03-04,0,0,0
fmr36320102,789320,2022-03-04,0,1,0
fmr36320603,789320,2022-03-04,1,0,0
fmr36321603,789321,2022-03-04,1,0,0
fmr36401303,789401,2022-03-04,0,1,0
fmr36401602,789401,2022-03-04,1,1,1
fmr36402601,789402,2022-03-04,0,1,0
fmr36402603,789402,2022-03-04,1,0,0
fmr36403301,789403,2022-03-04,0,0,0
fmr36403401,789403,2022-03-04,1,0,0
fmr36420203,789420,2022-03-04,1,1,1
fmr36420403,789420,2022-03-04,0,1,0
fmr36421101,789421,2022-03-04,0,0,0
fmr36421302,789421,2022-03-04,0,0,0
fmr36422303,789422,2022-03-04,0,1,0
fmr36422601,789422,2022-03-04,1,0,0
fmr36422602,789422,2022-03-04,1,1,1
fmr36501203,789501,2022-03-04,1,0,0
fmr36501601,789501,2022-03-04,1,0,0
fmr36503301,789503,2022-03-04,0,1,0
fmr36503501,789503,2022-03-04,1,0,0
fmr36521502,789521,2022-03-04,0,1,0
fmr36522602,789522,2022-03-04,1,0,0
fmr36601301,789601,2022-03-04,0,1,0
fmr36601602,789601,2022-03-04,1,0,0
fmr36603401,789603,2022-03-04,1,1,1
fmr36621302,789621,2022-03-04,0,1,0
fmr36621603,789621,2022-03-04,1,0,0
fmr36622203,789622,2022-03-04,0,1,0
fmr36622502,789622,2022-03-04,1,0,0
fmr36702603,789702,2022-03-04,1,0,0
fmr36720501,789720,2022-03-04,1,0,0
fmr36721501,789721,2022-03-04,1,1,1
fmr36902401,789902,2022-03-04,1,1,1
fmr36902501,789902,2022-03-04,0,1,0
fmr36902602,789902,2022-03-04,1,1,1
fmr36903503,789903,2022-03-04,1,0,0
fmr37101603,789101,2022-03-04,1,1,1
fmr37102302,789102,2022-03-04,1,0,0
fmr37103203,789103,2022-03-04,1,1,1
fmr37122402,789122,2022-03-04,0,0,0
fmr37122503,789122,2022-03-04,0,1,0
fmr37201602,789201,2022-03-04,1,1,1
fmr37202101,789202,2022-03-04,0,1,0
fmr37202501,789202,2022-03-04,1,0,0
fmr37220301,789220,2022-03-04,1,0,0
fmr37220401,789220,2022-03-04,0,1,0
fmr37221303,789221,2022-03-04,1,0,0
fmr37221501,789221,2022-03-04,1,1,1
fmr37301603,789301,2022-03-04,1,0,0
fmr37303603,789303,2022-03-04,1,1,1
fmr37320601,789320,2022-03-04,1,0,0
fmr37321201,789321,2022-03-04,0,0,0
fmr37321501,789321,2022-03-04,1,0,0
fmr37401602,789401,2022-03-04,1,0,0
fmr37402603,789402,2022-03-04,1,1,1
fmr37403302,789403,2022-03-04,0,1,0
fmr37403503,789403,2022-03-04,1,0,0
fmr37420303,789420,2022-03-04,1,1,1
fmr37420402,789420,2022-03-04,0,0,0
fmr37421102,789421,2022-03-04,0,1,0
fmr37421202,789421,2022-03-04,0,0,0
fmr37422201,789422,2022-03-04,1,0,0
fmr37422203,789422,2022-03-04,0,1,0
fmr37503501,789503,2022-03-04,1,1,1
fmr37520401,789520,2022-03-04,0,0,0
fmr37521601,789521,2022-03-04,0,1,0
fmr37521602,789521,2022-03-04,1,0,0
fmr37522502,789522,2022-03-04,1,0,0
fmr37601303,789601,2022-03-04,0,1,0
fmr37601501,789601,2022-03-04,1,0,0
fmr37603101,789603,2022-03-04,1,0,0
fmr37621302,789621,2022-03-04,1,1,1
fmr37622501,789622,2022-03-04,1,1,1
fmr37622503,789622,2022-03-04,1,1,1
fmr37702402,789702,2022-03-04,1,0,0
fmr37702501,789702,2022-03-04,1,0,0
fmr37703602,789703,2022-03-04,1,0,0
fmr37720502,789720,2022-03-04,1,0,0
fmr37721103,789721,2022-03-04,0,1,0
fmr37721203,789721,2022-03-04,1,1,1
fmr37902102,789902,2022-03-04,0,1,0
fmr37902502,789902,2022-03-04,1,1,1
fmr37903502,789903,2022-03-04,1,0,0
fmr36101403,789101,2022-03-05,0,0,0
fmr36101602,789101,2022-03-05,1,0,0
fmr36102601,789102,2022-03-05,0,1,0
fmr36103602,789103,2022-03-05,1,0,0
fmr36121101,789121,2022-03-05,1,1,1
fmr36121301,789121,2022-03-05,1,0,0
fmr36122201,789122,2022-03-05,0,0,0
fmr36122501,789122,2022-03-05,1,1,1
fmr36201203,789201,2022-03-05,0,0,0
fmr36201603,789201,2022-03-05,1,0,0
fmr36202402,789202,2022-03-05,1,0,0
fmr36202403,789202,2022-03-05,0,1,0
fmr36203402,789203,2022-03-05,0,1,0
fmr36220503,789220,2022-03-05,1,1,1
fmr36221403,789221,2022-03-05,1,1,1
fmr36301401,789301,2022-03-05,1,0,0
fmr36301603,789301,2022-03-05,0,1,0
fmr36303402,789303,2022-03-05,0,1,0
fmr36303601,789303,2022-03-05,1,1,1
fmr36320501,789320,2022-03-05,1,1,1
fmr36321601,789321,2022-03-05,1,1,1
fmr36401603,789401,2022-03-05,1,1,1
fmr36402301,789402,2022-03-05,0,1,0
fmr36402602,789402,2022-03-05,1,0,0
fmr36403602,789403,2022-03-05,1,0,0
fmr36420303,789420,2022-03-05,0,1,0
fmr36420402,789420,2022-03-05,0,0,0
fmr36421102,789421,2022-03-05,1,0,0
fmr36421401,789421,2022-03-05,0,0,0
fmr36422103,789422,2022-03-05,0,1,0
fmr36501602,789501,2022-03-05,1,1,1
fmr36503603,789503,2022-03-05,1,0,0
fmr36520203,789520,2022-03-05,0,1,0
fmr36520303,789520,2022-03-05,0,1,0
fmr36520401,789520,2022-03-05,0,0,0
fmr36521102,789521,2022-03-05,0,0,0
fmr36521201,789521,2022-03-05,1,1,1
fmr36521601,789521,2022-03-05,0,1,0
fmr36522203,789522,2022-03-05,1,1,1
fmr36522503,789522,2022-03-05,0,1,0
fmr36601502,789601,2022-03-05,1,0,0
fmr36603202,789603,2022-03-05,1,1,1
fmr36621402,789621,2022-03-05,1,1,1
fmr36621502,789621,2022-03-05,0,1,0
fmr36622602,789622,2022-03-05,1,1,1
fmr36702303,789702,2022-03-05,1,0,0
fmr36702501,789702,2022-03-05,0,0,0
fmr36703602,789703,2022-03-05,1,1,1
fmr36720202,789720,2022-03-05,1,1,1
fmr36720302,789720,2022-03-05,0,0,0
fmr36720601,789720,2022-03-05,1,0,0
fmr36721303,789721,2022-03-05,1,0,0
fmr36902301,789902,2022-03-05,0,0,0
fmr36902303,789902,2022-03-05,1,0,0
fmr36902502,789902,2022-03-05,1,1,1
fmr36903203,789903,2022-03-05,1,0,0
fmr36903302,789903,2022-03-05,1,0,0
fmr36903303,789903,2022-03-05,0,1,0
fmr37101401,789101,2022-03-05,1,0,0
fmr37101403,789101,2022-03-05,1,1,1
fmr37102202,789102,2022-03-05,0,1,0
fmr37102503,789102,2022-03-05,1,1,1
fmr37103602,789103,2022-03-05,1,0,0
fmr37121302,789121,2022-03-05,0,0,0
fmr37121401,789121,2022-03-05,1,0,0
fmr37121502,789121,2022-03-05,0,1,0
fmr37122203,789122,2022-03-05,0,0,0
fmr37122501,789122,2022-03-05,0,0,0
fmr37201501,789201,2022-03-05,1,0,0
fmr37201503,789201,2022-03-05,1,0,0
fmr37202402,789202,2022-03-05,1,0,0
fmr37203203,789203,2022-03-05,1,0,0
fmr37203302,789203,2022-03-05,0,0,0
fmr37203501,789203,2022-03-05,0,0,0
fmr37220601,789220,2022-03-05,1,1,1
fmr37221502,789221,2022-03-05,0,1,0
fmr37221603,789221,2022-03-05,1,1,1
fmr37301602,789301,2022-03-05,1,0,0
fmr37303203,789303,2022-03-05,0,1,0
fmr37303401,789303,2022-03-05,1,0,0
fmr37303602,789303,2022-03-05,0,1,0
fmr37320403,789320,2022-03-05,1,1,1
fmr37321503,789321,2022-03-05,1,0,0
fmr37401202,789401,2022-03-05,0,0,0
fmr37401303,789401,2022-03-05,1,1,1
fmr37402503,789402,2022-03-05,1,1,1
fmr37403501,789403,2022-03-05,1,0,0
fmr37420101,789420,2022-03-05,0,1,0
fmr37420503,789420,2022-03-05,0,1,0
fmr37420602,789420,2022-03-05,1,1,1
fmr37421201,789421,2022-03-05,0,1,0
fmr37421503,789421,2022-03-05,0,0,0
fmr37421602,789421,2022-03-05,0,0,0
fmr37421603,789421,2022-03-05,1,1,1
fmr37422303,789422,2022-03-05,0,1,0
fmr37501501,789501,2022-03-05,1,0,0
fmr37503601,789503,2022-03-05,1,0,0
fmr37503602,789503,2022-03-05,0,1,0
fmr37520101,789520,2022-03-05,0,0,0
fmr37520203,789520,2022-03-05,1,0,0
fmr37520402,789520,2022-03-05,0,0,0
fmr37520403,789520,2022-03-05,1,0,0
fmr37521202,789521,2022-03-05,0,1,0
fmr37521501,789521,2022-03-05,0,1,0
fmr37521502,789521,2022-03-05,1,1,1
fmr37522101,789522,2022-03-05,0,0,0
fmr37522103,789522,2022-03-05,0,1,0
fmr37601503,789601,2022-03-05,0,0,0
fmr37601601,789601,2022-03-05,1,0,0
fmr37603401,789603,2022-03-05,1,0,0
fmr37621603,789621,2022-03-05,1,0,0
fmr37622403,789622,2022-03-05,1,1,1
fmr37622601,789622,2022-03-05,0,1,0
fmr37622602,789622,2022-03-05,1,0,0
fmr37702102,789702,2022-03-05,0,0,0
fmr37702201,789702,2022-03-05,1,0,0
fmr37702503,789702,2022-03-05,1,0,0
fmr37703201,789703,2022-03-05,0,1,0
fmr37703601,789703,2022-03-05,1,0,0
fmr37720603,789720,2022-03-05,1,1,1
fmr37721303,789721,2022-03-05,0,1,0
fmr37721503,789721,2022-03-05,1,1,1
fmr37902101,789902,2022-03-05,0,1,0
fmr37902602,789902,2022-03-05,1,1,1
fmr37903603,789903,2022-03-05,1,0,0
fmr38101403,789101,2022-03-05,1,0,0
fmr38102602,789102,2022-03-05,1,1,1
fmr38103202,789103,2022-03-05,0,1,0
fmr38103502,789103,2022-03-05,1,0,0
fmr38122101,789122,2022-03-05,1,0,0
fmr38122102,789122,2022-03-05,0,1,0
fmr38122303,789122,2022-03-05,0,0,0
fmr38201503,789201,2022-03-05,1,1,1
fmr38202102,789202,2022-03-05,1,1,1
fmr38203102,789203,2022-03-05,1,1,1
fmr38203402,789203,2022-03-05,0,1,0
fmr38220201,789220,2022-03-05,0,0,0
fmr38220602,789220,2022-03-05,1,1,1
fmr38221201,789221,2022-03-05,1,1,1
fmr38221401,789221,2022-03-05,1,0,0
fmr38301402,789301,2022-03-05,1,0,0
fmr38303603,789303,2022-03-05,1,1,1
fmr38320301,789320,2022-03-05,1,1,1
fmr38321603,789321,2022-03-05,1,1,1
fmr38401101,789401,2022-03-05,1,1,1
fmr38401401,789401,2022-03-05,0,1,0
fmr38401402,789401,2022-03-05,0,1,0
fmr38401601,789401,2022-03-05,1,0,0
fmr38402303,789402,2022-03-05,1,1,1
fmr38403203,789403,2022-03-05,1,1,1
fmr38420601,789420,2022-03-05,0,1,0
fmr38421103,789421,2022-03-05,0,0,0
fmr38421301,789421,2022-03-05,0,0,0
fmr38422103,789422,2022-03-05,0,0,0
fmr38422201,789422,2022-03-05,0,0,0
fmr38422401,789422,2022-03-05,1,1,1
fmr38501503,789501,2022-03-05,1,0,0
fmr38503603,789503,2022-03-05,1,1,1
fmr38520403,789520,2022-03-05,0,0,0
fmr38520602,789520,2022-03-05,1,1,1
fmr38521103,789521,2022-03-05,0,1,0
fmr38521302,789521,2022-03-05,1,1,1
fmr38521501,789521,2022-03-05,1,1,1
fmr38522402,789522,2022-03-05,0,0,0
fmr38522601,789522,2022-03-05,0,1,0
fmr38601402,789601,2022-03-05,1,1,1
fmr38603503,789603,2022-03-05,1,1,1
fmr38621401,789621,2022-03-05,1,1,1
fmr38621601,789621,2022-03-05,0,1,0
fmr38622503,789622,2022-03-05,1,1,1
fmr38702102,789702,2022-03-05,0,0,0
fmr38702302,789702,2022-03-05,1,0,0
fmr38703303,789703,2022-03-05,1,1,1
fmr38720303,789720,2022-03-05,1,1,1
fmr38721601,789721,2022-03-05,1,1,1
fmr38902201,789902,2022-03-05,1,0,0
fmr37101101,789101,2022-03-06,1,1,1
fmr37101102,789101,2022-03-06,1,0,0
fmr37102203,789102,2022-03-06,0,0,0
fmr37102403,789102,2022-03-06,1,0,0
fmr37103201,789103,2022-03-06,0,0,0
fmr37103403,789103,2022-03-06,1,0,0
fmr37121102,789121,2022-03-06,0,0,0
fmr37121201,789121,2022-03-06,0,1,0
fmr37121202,789121,2022-03-06,1,1,1
fmr37121402,789121,2022-03-06,0,1,0
fmr37122102,789122,2022-03-06,0,0,0
fmr37122301,789122,2022-03-06,0,0,0
fmr37201603,789201,2022-03-06,1,0,0
fmr37202603,789202,2022-03-06,1,0,0
fmr37203602,789203,2022-03-06,1,1,1
fmr37220402,789220,2022-03-06,1,0,0
fmr37221601,789221,2022-03-06,1,1,1
fmr37301301,789301,2022-03-06,0,1,0
fmr37301403,789301,2022-03-06,1,1,1
fmr37303302,789303,2022-03-06,1,1,1
fmr37320402,789320,2022-03-06,1,1,1
fmr37321502,789321,2022-03-06,1,0,0
fmr37321601,789321,2022-03-06,0,1,0
fmr37321602,789321,2022-03-06,1,0,0
fmr37401102,789401,2022-03-06,0,1,0
fmr37401201,789401,2022-03-06,0,1,0
fmr37401403,789401,2022-03-06,1,1,1
fmr37402302,789402,2022-03-06,1,1,1
fmr37402401,789402,2022-03-06,0,1,0
fmr37403402,789403,2022-03-06,1,1,1
fmr37420203,789420,2022-03-06,0,1,0
fmr37420401,789420,2022-03-06,1,1,1
fmr37420601,789420,2022-03-06,0,1,0
fmr37421401,789421,2022-03-06,0,0,0
fmr37421402,789421,2022-03-06,1,0,0
fmr37422101,789422,2022-03-06,0,1,0
fmr37422603,789422,2022-03-06,1,0,0
fmr37501502,789501,2022-03-06,1,1,1
fmr37503103,789503,2022-03-06,0,1,0
fmr37503301,789503,2022-03-06,1,0,0
fmr37520601,789520,2022-03-06,1,1,1
fmr37521102,789521,2022-03-06,0,1,0
fmr37521203,789521,2022-03-06,1,0,0
fmr37521503,789521,2022-03-06,1,1,1
fmr37522402,789522,2022-03-06,1,1,1
fmr37522501,789522,2022-03-06,0,0,0
fmr37522601,789522,2022-03-06,0,0,0
fmr37601401,789601,2022-03-06,1,0,0
fmr37601403,789601,2022-03-06,0,0,0
fmr37603402,789603,2022-03-06,1,1,1
fmr37603503,789603,2022-03-06,1,1,1
fmr37603603,789603,2022-03-06,0,1,0
fmr37621502,789621,2022-03-06,1,0,0
fmr37622103,789622,2022-03-06,0,0,0
fmr37622202,789622,2022-03-06,0,1,0
fmr37622502,789622,2022-03-06,0,0,0
fmr37702301,789702,2022-03-06,1,0,0
fmr37703202,789703,2022-03-06,1,0,0
fmr37721601,789721,2022-03-06,0,1,0
fmr37902401,789902,2022-03-06,1,1,1
fmr37903601,789903,2022-03-06,1,0,0
fmr38101201,789101,2022-03-06,1,0,0
fmr38101602,789101,2022-03-06,1,1,1
fmr38102102,789102,2022-03-06,1,1,1
fmr38102303,789102,2022-03-06,0,1,0
fmr38102503,789102,2022-03-06,1,1,1
fmr38103403,789103,2022-03-06,1,0,0
fmr38121103,789121,2022-03-06,0,1,0
fmr38122302,789122,2022-03-06,0,0,0
fmr38122401,789122,2022-03-06,1,0,0
fmr38122502,789122,2022-03-06,0,1,0
fmr38122601,789122,2022-03-06,1,1,1
fmr38201102,789201,2022-03-06,0,0,0
fmr38201501,789201,2022-03-06,1,0,0
fmr38202103,789202,2022-03-06,0,1,0
fmr38202403,789202,2022-03-06,0,0,0
fmr38202601,789202,2022-03-06,1,0,0
fmr38220402,789220,2022-03-06,1,1,1
fmr38301603,789301,2022-03-06,1,0,0
fmr38303601,789303,2022-03-06,1,1,1
fmr38320603,789320,2022-03-06,1,1,1
fmr38321402,789321,2022-03-06,1,0,0
fmr38321601,789321,2022-03-06,1,1,1
fmr38401302,789401,2022-03-06,1,1,1
fmr38401403,789401,2022-03-06,0,0,0
fmr38402602,789402,2022-03-06,1,1,1
fmr38403502,789403,2022-03-06,1,1,1
fmr38420102,789420,2022-03-06,1,1,1
fmr38420301,789420,2022-03-06,0,0,0
fmr38420402,789420,2022-03-06,0,1,0
fmr38421502,789421,2022-03-06,0,0,0
fmr38421601,789421,2022-03-06,1,1,1
fmr38422603,789422,2022-03-06,1,1,1
fmr38501602,789501,2022-03-06,0,1,0
fmr38503602,789503,2022-03-06,1,0,0
fmr38520202,789520,2022-03-06,1,0,0
fmr38520302,789520,2022-03-06,1,0,0
fmr38521201,789521,2022-03-06,0,1,0
fmr38521203,789521,2022-03-06,0,0,0
fmr38521301,789521,2022-03-06,1,1,1
fmr38521303,789521,2022-03-06,0,0,0
fmr38522101,789522,2022-03-06,0,1,0
fmr38522301,789522,2022-03-06,0,1,0
fmr38601302,789601,2022-03-06,1,0,0
fmr38603103,789603,2022-03-06,1,1,1
fmr38603203,789603,2022-03-06,0,0,0
fmr38603403,789603,2022-03-06,0,1,0
fmr38621103,789621,2022-03-06,1,1,1
fmr38621203,789621,2022-03-06,0,1,0
fmr38621603,789621,2022-03-06,1,0,0
fmr38622602,789622,2022-03-06,1,1,1
fmr38703603,789703,2022-03-06,1,0,0
fmr38720401,789720,2022-03-06,1,1,1
fmr38721402,789721,2022-03-06,1,1,1
fmr38721502,789721,2022-03-06,0,0,0
fmr38902202,789902,2022-03-06,0,1,0
fmr38902503,789902,2022-03-06,1,1,1
fmr38903303,789903,2022-03-06,0,0,0
fmr38903402,789903,2022-03-06,1,1,1
fmr39101602,789101,2022-03-06,1,1,1
fmr39102302,789102,2022-03-06,1,1,1
fmr39102502,789102,2022-03-06,0,1,0
fmr39103101,789103,2022-03-06,1,1,1
fmr39103203,789103,2022-03-06,0,0,0
fmr39121401,789121,2022-03-06,0,0,0
fmr39121402,789121,2022-03-06,0,0,0
fmr39121602,789121,2022-03-06,0,0,0
fmr39122301,789122,2022-03-06,0,0,0
fmr39122502,789122,2022-03-06,0,0,0
fmr39122603,789122,2022-03-06,1,0,0
fmr39201401,789201,2022-03-06,1,0,0
fmr39202503,789202,2022-03-06,1,1,1
fmr39203301,789203,2022-03-06,1,1,1
fmr39203601,789203,2022-03-06,1,0,0
fmr39220101,789220,2022-03-06,0,1,0
fmr39220403,789220,2022-03-06,1,1,1
fmr39221303,789221,2022-03-06,0,1,0
fmr39301603,789301,2022-03-06,1,1,1
fmr39303402,789303,2022-03-06,0,1,0
fmr39303403,789303,2022-03-06,0,0,0
fmr39303602,789303,2022-03-06,1,1,1
fmr39320401,789320,2022-03-06,0,1,0
fmr39320503,789320,2022-03-06,1,0,0
fmr39321101,789321,2022-03-06,0,1,0
fmr39321403,789321,2022-03-06,1,1,1
fmr39401103,789401,2022-03-06,0,1,0
fmr39401503,789401,2022-03-06,1,1,1
fmr39402503,789402,2022-03-06,1,1,1
fmr39420203,789420,2022-03-06,0,1,0
fmr39420401,789420,2022-03-06,1,0,0
fmr39420403,789420,2022-03-06,0,1,0
fmr39421203,789421,2022-03-06,1,0,0
fmr39421301,789421,2022-03-06,1,1,1
fmr39421401,789421,2022-03-06,0,0,0
fmr39422401,789422,2022-03-06,1,1,1
fmr39422501,789422,2022-03-06,0,1,0
fmr39422601,789422,2022-03-06,0,1,0
fmr39501501,789501,2022-03-06,1,0,0
fmr39503103,789503,2022-03-06,0,1,0
fmr39503302,789503,2022-03-06,1,1,1
fmr39503303,789503,2022-03-06,1,1,1
fmr39520301,789520,2022-03-06,0,1,0
fmr39520403,789520,2022-03-06,1,0,0
fmr39521401,789521,2022-03-06,0,1,0
fmr39521602,789521,2022-03-06,1,1,1
fmr39522101,789522,2022-03-06,0,1,0
fmr39522402,789522,2022-03-06,1,1,1
fmr39522602,789522,2022-03-06,0,1,0
fmr39601402,789601,2022-03-06,1,0,0
fmr39601502,789601,2022-03-06,1,0,0
fmr39603303,789603,2022-03-06,1,1,1
fmr39603501,789603,2022-03-06,1,1,1
fmr39621603,789621,2022-03-06,1,1,1
fmr39622503,789622,2022-03-06,1,1,1
fmr39702402,789702,2022-03-06,1,0,0
fmr39702603,789702,2022-03-06,0,1,0
fmr39703401,789703,2022-03-06,1,0,0
fmr39703403,789703,2022-03-06,1,1,1
fmr39720103,789720,2022-03-06,1,1,1
fmr39720302,789720,2022-03-06,0,1,0
fmr39721403,789721,2022-03-06,1,1,1
fmr39721601,789721,2022-03-06,1,0,0
fmr39902103,789902,2022-03-06,1,1,1
fmr39902501,789902,2022-03-06,1,1,1
fmr39903203,789903,2022-03-06,0,0,0
fmr39903603,789903,2022-03-06,1,0,0
fmr310101501,789101,2022-03-07,0,1,0
fmr310101603,789101,2022-03-07,1,0,0
fmr310103202,789103,2022-03-07,1,0,0
fmr310121403,789121,2022-03-07,0,0,0
fmr310121602,789121,2022-03-07,1,0,0
fmr310122102,789122,2022-03-07,0,0,0
fmr310122301,789122,2022-03-07,0,0,0
fmr310122601,789122,2022-03-07,0,0,0
fmr310201503,789201,2022-03-07,1,1,1
fmr310202401,789202,2022-03-07,0,1,0
fmr310202503,789202,2022-03-07,1,0,0
fmr310203202,789203,2022-03-07,0,0,0
fmr310203402,789203,2022-03-07,1,1,1
fmr310220303,789220,2022-03-07,0,0,0
fmr310301503,789301,2022-03-07,1,0,0
fmr310303203,789303,2022-03-07,1,1,1
fmr310303403,789303,2022-03-07,0,1,0
fmr310303503,789303,2022-03-07,0,1,0
fmr310303601,789303,2022-03-07,1,1,1
fmr310320403,789320,2022-03-07,1,0,0
fmr310321101,789321,2022-03-07,0,1,0
fmr310321303,789321,2022-03-07,1,1,1
fmr310401203,789401,2022-03-07,0,0,0
fmr310401402,789401,2022-03-07,1,1,1
fmr310402501,789402,2022-03-07,1,1,1
fmr310403601,789403,2022-03-07,1,0,0
fmr310420301,789420,2022-03-07,1,1,1
fmr310420501,789420,2022-03-07,0,1,0
fmr310421601,789421,2022-03-07,0,0,0
fmr310422301,789422,2022-03-07,0,0,0
fmr310501302,789501,2022-03-07,1,0,0
fmr310501601,789501,2022-03-07,0,1,0
fmr310503401,789503,2022-03-07,1,1,1
fmr310520102,789520,2022-03-07,0,1,0
fmr310520203,789520,2022-03-07,0,0,0
fmr310520401,789520,2022-03-07,1,0,0
fmr310521102,789521,2022-03-07,0,0,0
fmr310521301,789521,2022-03-07,1,0,0
fmr310522203,789522,2022-03-07,0,1,0
fmr310522302,789522,2022-03-07,0,0,0
fmr310601503,789601,2022-03-07,1,0,0
fmr310603103,789603,2022-03-07,1,1,1
fmr310603401,789603,2022-03-07,1,1,1
fmr310621503,789621,2022-03-07,1,1,1
fmr310622103,789622,2022-03-07,1,1,1
fmr310622202,789622,2022-03-07,1,0,0
fmr310622301,789622,2022-03-07,0,0,0
fmr310702602,789702,2022-03-07,1,0,0
fmr310703301,789703,2022-03-07,1,1,1
fmr310703503,789703,2022-03-07,1,1,1
fmr310720203,789720,2022-03-07,0,1,0
fmr310721603,789721,2022-03-07,1,1,1
fmr310902102,789902,2022-03-07,1,1,1
fmr310902503,789902,2022-03-07,1,0,0
fmr310903501,789903,2022-03-07,0,0,0
fmr38101502,789101,2022-03-07,1,0,0
fmr38102403,789102,2022-03-07,1,0,0
fmr38103201,789103,2022-03-07,0,0,0
fmr38103602,789103,2022-03-07,1,0,0
fmr38121602,789121,2022-03-07,0,1,0
fmr38122402,789122,2022-03-07,0,1,0
fmr38201402,789201,2022-03-07,1,1,1
fmr38202302,789202,2022-03-07,1,0,0
fmr38202602,789202,2022-03-07,1,0,0
fmr38203401,789203,2022-03-07,0,1,0
fmr38203403,789203,2022-03-07,0,1,0
fmr38220503,789220,2022-03-07,1,0,0
fmr38221101,789221,2022-03-07,1,1,1
fmr38221202,789221,2022-03-07,0,0,0
fmr38221602,789221,2022-03-07,1,0,0
fmr38301302,789301,2022-03-07,1,0,0
fmr38303202,789303,2022-03-07,0,1,0
fmr38303602,789303,2022-03-07,1,0,0
fmr38320602,789320,2022-03-07,1,0,0
fmr38321102,789321,2022-03-07,1,1,1
fmr38401103,789401,2022-03-07,1,1,1
fmr38402102,789402,2022-03-07,0,0,0
fmr38402603,789402,2022-03-07,1,1,1
fmr38403402,789403,2022-03-07,0,1,0
fmr38403603,789403,2022-03-07,1,0,0
fmr38420403,789420,2022-03-07,0,1,0
fmr38420602,789420,2022-03-07,0,1,0
fmr38421602,789421,2022-03-07,1,0,0
fmr38422402,789422,2022-03-07,0,1,0
fmr38501501,789501,2022-03-07,1,0,0
fmr38503302,789503,2022-03-07,0,1,0
fmr38503503,789503,2022-03-07,1,1,1
fmr38520501,789520,2022-03-07,0,1,0
fmr38521503,789521,2022-03-07,0,1,0
fmr38521601,789521,2022-03-07,0,0,0
fmr38521603,789521,2022-03-07,1,1,1
fmr38522501,789522,2022-03-07,0,1,0
fmr38522502,789522,2022-03-07,0,0,0
fmr38522503,789522,2022-03-07,0,1,0
fmr38601303,789601,2022-03-07,0,0,0
fmr38601401,789601,2022-03-07,0,0,0
fmr38601603,789601,2022-03-07,1,1,1
fmr38603603,789603,2022-03-07,1,0,0
fmr38621602,789621,2022-03-07,1,0,0
fmr38622102,789622,2022-03-07,0,1,0
fmr38622201,789622,2022-03-07,1,0,0
fmr38622502,789622,2022-03-07,1,0,0
fmr38702201,789702,2022-03-07,0,1,0
fmr38703302,789703,2022-03-07,0,1,0
fmr38703503,789703,2022-03-07,1,0,0
fmr38720102,789720,2022-03-07,1,1,1
fmr38720402,789720,2022-03-07,1,0,0
fmr38720602,789720,2022-03-07,0,1,0
fmr38721603,789721,2022-03-07,1,0,0
fmr38902402,789902,2022-03-07,1,1,1
fmr38902601,789902,2022-03-07,0,1,0
fmr38903302,789903,2022-03-07,1,0,0
fmr38903601,789903,2022-03-07,1,0,0
fmr38903603,789903,2022-03-07,0,0,0
fmr39101402,789101,2022-03-07,0,1,0
fmr39101503,789101,2022-03-07,1,0,0
fmr39102102,789102,2022-03-07,1,1,1
fmr39102403,789102,2022-03-07,0,0,0
fmr39103201,789103,2022-03-07,1,0,0
fmr39103501,789103,2022-03-07,1,1,1
fmr39103502,789103,2022-03-07,0,0,0
fmr39121503,789121,2022-03-07,0,1,0
fmr39122302,789122,2022-03-07,0,0,0
fmr39122402,789122,2022-03-07,0,1,0
fmr39201602,789201,2022-03-07,1,1,1
fmr39202601,789202,2022-03-07,1,0,0
fmr39203103,789203,2022-03-07,1,1,1
fmr39220603,789220,2022-03-07,1,1,1
fmr39221102,789221,2022-03-07,0,1,0
fmr39221503,789221,2022-03-07,1,0,0
fmr39301301,789301,2022-03-07,1,1,1
fmr39301501,789301,2022-03-07,1,1,1
fmr39303102,789303,2022-03-07,0,1,0
fmr39303603,789303,2022-03-07,1,0,0
fmr39320301,789320,2022-03-07,0,0,0
fmr39320602,789320,2022-03-07,1,0,0
fmr39320603,789320,2022-03-07,1,0,0
fmr39321401,789321,2022-03-07,1,1,1
fmr39321501,789321,2022-03-07,0,1,0
fmr39321601,789321,2022-03-07,1,1,1
fmr39401501,789401,2022-03-07,0,0,0
fmr39401601,789401,2022-03-07,1,0,0
fmr39401603,789401,2022-03-07,0,1,0
fmr39402403,789402,2022-03-07,1,1,1
fmr39402602,789402,2022-03-07,1,0,0
fmr39403602,789403,2022-03-07,1,0,0
fmr39420101,789420,2022-03-07,0,1,0
fmr39420602,789420,2022-03-07,0,1,0
fmr39420603,789420,2022-03-07,0,1,0
fmr39421303,789421,2022-03-07,0,0,0
fmr39421402,789421,2022-03-07,0,0,0
fmr39422603,789422,2022-03-07,0,1,0
fmr39501103,789501,2022-03-07,1,1,1
fmr39503202,789503,2022-03-07,1,1,1
fmr39503602,789503,2022-03-07,0,0,0
fmr39503603,789503,2022-03-07,1,0,0
fmr39520302,789520,2022-03-07,0,0,0
fmr39520502,789520,2022-03-07,0,0,0
